identifier,base_fid,direction,actype,origin,destination,spawn_time,del_time,spawn_lat,spawn_lon,spawn_alt_ft,spawn_mass_kg,n_waypoints
262146083,262146083,eastbound,B789,KJFK,EPWA,23:51:52.72,28:48:33.06,49.779172,-53.591099,40679.0,195112.37785098955,85
262128903,262128903,eastbound,A359,KCLT,EDDM,23:53:38.95,30:46:33.28,38.214502,-68.905988,38504.0,235408.44170543135,106
262140603,262140603,eastbound,A333,KBOS,EIDW,23:53:43.28,27:46:40.12,47.290384,-52.572462,38742.0,191514.16578019116,67
262125188,262125188,eastbound,B763,KEWR,EDDB,23:56:51.96,29:12:01.75,46.643482,-52.424737,40183.0,156410.93051201044,91
262150495,262150495,eastbound,A333,KBOS,EKCH,23:57:26.41,29:04:57.24,49.493741,-52.970943,38805.0,191147.0525900592,88
262129957,262129957,eastbound,B748,KIAH,EDDF,23:59:00.51,30:36:55.00,38.658251,-69.467464,36638.0,387986.4959693786,92
262138536,262138536,eastbound,B764,KATL,EDDM,24:01:58.59,31:01:18.04,39.161074,-68.73094,34892.0,181550.00434101478,101
262140510,262140510,eastbound,A333,KBOS,EGLL,24:02:27.94,29:11:39.38,43.538943,-58.413146,36868.0,193754.728042633,89
262129770,262129770,eastbound,A333,KJFK,EGKK,24:02:48.40,30:15:35.61,41.301048,-67.814493,36396.0,196091.58093466106,105
262143151,262143151,eastbound,A333,KEWR,EKCH,24:02:50.31,29:11:56.16,49.865273,-53.650431,38963.0,190087.36847171205,89
262143565,262143565,eastbound,B788,KPHL,LSZH,24:03:19.17,30:29:31.51,40.921756,-68.015796,37102.0,181376.44210663502,113
262150689,262150689,eastbound,A333,KJFK,EINN,24:03:32.45,27:53:06.87,45.918265,-52.796733,38865.0,190300.72219565618,67
262154868,262154868,eastbound,B789,KDFW,EDDF,24:03:37.94,30:33:36.97,38.041699,-66.175395,39871.0,194516.91392031458,87
262153467,262153467,eastbound,A332,CYYZ,EIDW,24:03:58.79,27:45:05.84,51.068601,-54.166064,40635.0,188637.75463732422,65
262152841,262152841,eastbound,B788,KPHL,EIDW,24:09:32.77,27:55:34.89,46.686918,-52.57214,42730.0,163408.3850270199,69
262137844,262137844,eastbound,B789,MDPC,EGBB,24:16:36.53,30:14:03.26,31.13503,-61.049829,40593.0,197067.35223303438,102
262128069,262128069,eastbound,B764,KJFK,LFPG,24:16:39.22,30:37:14.19,41.536048,-67.694909,34037.0,177003.9618848788,109
262123845,262123845,eastbound,B772,KCLT,EGLL,24:17:23.91,30:18:53.71,39.411112,-68.2621,37138.0,227685.6072171965,109
262126057,262126057,eastbound,GLEX,KTEB,LFMN,24:17:46.35,29:06:25.83,45.110728,-52.60046,46632.0,31906.01637249308,85
262129137,262129137,eastbound,B788,KPHL,LIPZ,24:19:07.78,30:43:21.85,39.718042,-68.156987,37740.0,183017.798647579,104
262130707,262130707,eastbound,B78X,KORD,EHAM,24:19:20.39,28:45:30.63,51.500988,-54.569125,40639.0,215607.53853242,78
262136186,262136186,eastbound,GLEX,KTEB,ESSA,24:19:21.55,29:26:15.96,51.445647,-55.170478,46818.0,31542.319313954078,91
262156209,262156209,eastbound,B764,KATL,EGLL,24:22:18.05,30:33:48.45,40.103193,-67.882968,34830.0,178536.28676635434,107
262146879,262146879,eastbound,B763,KATL,LFPG,24:22:59.79,30:52:37.18,38.131679,-66.457496,38497.0,161260.65594530373,105
262149919,262149919,eastbound,A359,KIAH,LFPG,24:23:00.71,30:31:29.39,38.234953,-64.279563,39258.0,232223.2425083044,87
262131605,262131605,eastbound,B772,KJFK,EGLL,24:23:38.00,30:13:55.05,41.445982,-68.000741,36014.0,226900.3784439726,104
262155024,262155024,eastbound,B763,CYUL,LOWW,24:23:51.10,29:28:56.94,52.062342,-55.436515,39988.0,158756.8202646909,86
262153793,262153793,eastbound,B772,KORD,LOWW,24:24:58.08,29:21:53.17,59.200923,-62.592598,38969.0,224267.08022697535,74
